8 1.40307e-39 1.71294e-39 1.24144e-39 2.3157e-39 9.44884e-40
8.25 1.1906e-39 1.45299e-39 1.06856e-39 1.96462e-39 8.26712e-40
8.5 1.01265e-39 1.23308e-39 9.12419e-40 1.65608e-39 7.32202e-40
8.75 8.60583e-40 1.04013e-39 7.81511e-40 1.36951e-39 6.43806e-40
9 7.4018e-40 8.83219e-40 6.64273e-40 1.13059e-39 5.54107e-40
9.25 6.30601e-40 7.52295e-40 5.63502e-40 9.40865e-40 4.7582e-40
9.5 5.3069e-40 6.26181e-40 4.73871e-40 7.72474e-40 4.08047e-40
9.75 4.47319e-40 5.17035e-40 3.98633e-40 6.39967e-40 3.55409e-40
10 3.7891e-40 4.31546e-40 3.3825e-40 5.22149e-40 2.99624e-40
10.25 3.21757e-40 3.62006e-40 2.84735e-40 4.38476e-40 2.52484e-40
10.5 2.69492e-40 3.03617e-40 2.38779e-40 3.64998e-40 2.08625e-40
10.75 2.24282e-40 2.56433e-40 1.98133e-40 3.02508e-40 1.75082e-40
11 1.88897e-40 2.13955e-40 1.64521e-40 2.54946e-40 1.46024e-40
11.25 1.57119e-40 1.78262e-40 1.35868e-40 2.14086e-40 1.1999e-40
11.5 1.29803e-40 1.47186e-40 1.09961e-40 1.77748e-40 9.82828e-41
11.75 1.07017e-40 1.20464e-40 8.95898e-41 1.46212e-40 8.01831e-41
12 8.62103e-41 9.84165e-41 7.32821e-41 1.18166e-40 6.48271e-41
12.25 7.01137e-41 8.04567e-41 5.95942e-41 9.45597e-41 5.23945e-41
12.5 5.68549e-41 6.47062e-41 4.8056e-41 7.58916e-41 4.22107e-41
12.75 4.57204e-41 5.17614e-41 3.84299e-41 6.06723e-41 3.36714e-41
13 3.66693e-41 4.15558e-41 3.0139e-41 4.80456e-41 2.68404e-41
13.25 2.90339e-41 3.30535e-41 2.37903e-41 3.7712e-41 2.11371e-41
13.5 2.26445e-41 2.5931e-41 1.84996e-41 2.9489e-41 1.63773e-41
13.75 1.7495e-41 2.01677e-41 1.44048e-41 2.31124e-41 1.26721e-41
14 1.34632e-41 1.55784e-41 1.11749e-41 1.79287e-41 9.76244e-42
14.25 1.03226e-41 1.199e-41 8.60018e-42 1.37628e-41 7.41583e-42
14.5 7.93084e-42 9.06989e-42 6.52753e-42 1.04609e-41 5.57773e-42
14.75 5.91493e-42 6.76755e-42 4.86372e-42 7.84392e-42 4.15583e-42
15 4.36718e-42 4.96684e-42 3.64807e-42 5.75614e-42 3.11486e-42
15.25 3.20387e-42 3.61045e-42 2.67638e-42 4.19986e-42 2.26618e-42
15.5 2.31064e-42 2.60675e-42 1.95248e-42 3.00328e-42 1.6394e-42
15.75 1.65357e-42 1.85528e-42 1.42944e-42 2.13224e-42 1.20047e-42
16 1.1761e-42 1.3142e-42 1.03057e-42 1.53884e-42 8.72384e-43
16.25 8.20628e-43 9.33948e-43 7.36009e-43 1.09294e-42 6.12418e-43
16.5 5.70637e-43 6.49777e-43 5.18611e-43 7.58007e-43 4.25299e-43
16.75 3.94371e-43 4.47055e-43 3.6152e-43 5.36025e-43 2.88684e-43
17 2.74498e-43 3.13348e-43 2.48785e-43 3.69602e-43 1.97766e-43
17.25 1.91141e-43 2.19826e-43 1.69969e-43 2.57486e-43 1.3799e-43
17.5 1.32136e-43 1.54316e-43 1.19088e-43 1.83087e-43 9.69641e-44
17.75 9.27107e-44 1.08668e-43 8.33828e-44 1.32979e-43 6.87191e-44
18 6.63091e-44 7.85855e-44 5.88438e-44 9.80168e-44 4.84913e-44
18.25 4.76807e-44 5.73287e-44 4.14231e-44 7.24316e-44 3.43503e-44
18.5 3.49797e-44 4.24707e-44 3.05674e-44 5.42813e-44 2.46383e-44
18.75 2.61336e-44 3.18829e-44 2.24265e-44 4.16562e-44 1.82753e-44
19 2.00486e-44 2.46444e-44 1.71344e-44 3.25582e-44 1.39814e-44
19.25 1.59853e-44 1.96285e-44 1.35009e-44 2.59229e-44 1.09514e-44
19.5 1.30939e-44 1.61319e-44 1.099e-44 2.06218e-44 8.9505e-45
19.75 1.10804e-44 1.36607e-44 9.27002e-45 1.74576e-44 7.57746e-45
20 9.74795e-45 1.18275e-44 8.08021e-45 1.54717e-44 6.6569e-45
20.25 8.83334e-45 1.05925e-44 7.32945e-45 1.41679e-44 6.06869e-45
20.5 8.17322e-45 9.80058e-45 6.73587e-45 1.33652e-44 5.73955e-45
20.75 7.78197e-45 9.38541e-45 6.55919e-45 1.28546e-44 5.63796e-45
21 7.75796e-45 9.31276e-45 6.60261e-45 1.23646e-44 5.6665e-45
21.25 7.6773e-45 9.42421e-45 6.61346e-45 1.21832e-44 5.73752e-45
21.5 7.93216e-45 9.70072e-45 6.82569e-45 1.22744e-44 5.97782e-45
21.75 8.30602e-45 9.96167e-45 7.22344e-45 1.22688e-44 6.22454e-45
22 8.88348e-45 1.04505e-44 7.72221e-45 1.25766e-44 6.51118e-45
22.25 9.63209e-45 1.13212e-44 8.24507e-45 1.34375e-44 6.87543e-45
22.5 1.03564e-44 1.20247e-44 9.0549e-45 1.44031e-44 7.35864e-45
22.75 1.11869e-44 1.30055e-44 9.73526e-45 1.52611e-44 7.88551e-45
23 1.20878e-44 1.39061e-44 1.05338e-44 1.63547e-44 8.28463e-45
23.25 1.29838e-44 1.49877e-44 1.13399e-44 1.75809e-44 8.76239e-45
23.5 1.39094e-44 1.59806e-44 1.20449e-44 1.86481e-44 9.03574e-45
23.75 1.45021e-44 1.67738e-44 1.26184e-44 1.99141e-44 9.26326e-45
24 1.48392e-44 1.738e-44 1.30959e-44 2.08283e-44 9.68412e-45
24.25 1.50684e-44 1.76548e-44 1.3247e-44 2.12497e-44 9.95442e-45
24.5 1.49597e-44 1.7894e-44 1.31675e-44 2.14437e-44 9.91681e-45
24.75 1.49241e-44 1.78668e-44 1.30259e-44 2.13104e-44 9.74223e-45
25 1.46926e-44 1.74397e-44 1.26737e-44 2.08832e-44 9.5999e-45
25.25 1.41907e-44 1.65925e-44 1.21416e-44 2.01782e-44 9.42825e-45
25.5 1.34133e-44 1.55666e-44 1.15513e-44 1.9241e-44 8.83127e-45
25.75 1.25826e-44 1.46597e-44 1.0824e-44 1.80223e-44 8.18332e-45
26 1.15915e-44 1.36869e-44 9.93806e-45 1.64451e-44 7.57463e-45
26.25 1.05185e-44 1.26013e-44 9.13335e-45 1.49427e-44 7.16886e-45
26.5 9.62462e-45 1.14117e-44 8.25745e-45 1.34327e-44 6.47426e-45
26.75 8.71756e-45 1.02619e-44 7.52273e-45 1.19061e-44 5.70575e-45
27 7.84326e-45 9.15354e-45 6.54635e-45 1.06394e-44 5.21077e-45
27.25 6.93204e-45 8.06787e-45 5.82531e-45 9.26931e-45 4.61421e-45
27.5 6.07216e-45 7.00648e-45 5.0944e-45 8.09292e-45 4.00302e-45
27.75 5.30107e-45 6.14894e-45 4.38964e-45 6.98854e-45 3.45251e-45
28 4.65632e-45 5.42989e-45 3.89061e-45 6.06105e-45 2.96463e-45
28.25 4.08001e-45 4.57352e-45 3.32293e-45 5.19449e-45 2.53546e-45
28.5 3.48658e-45 3.91336e-45 2.92261e-45 4.56414e-45 2.13306e-45
28.75 2.95425e-45 3.38869e-45 2.50069e-45 3.93781e-45 1.83e-45
29 2.51413e-45 2.93098e-45 2.13841e-45 3.43252e-45 1.57015e-45
29.25 2.14499e-45 2.52947e-45 1.81044e-45 2.96251e-45 1.32799e-45
29.5 1.83238e-45 2.16328e-45 1.52164e-45 2.59408e-45 1.11213e-45
29.75 1.57088e-45 1.84727e-45 1.27882e-45 2.25509e-45 9.17916e-46
30 1.33297e-45 1.5865e-45 1.07212e-45 1.96026e-45 7.59558e-46
30.25 1.12441e-45 1.38301e-45 9.00898e-46 1.70847e-45 6.29697e-46
30.5 9.63521e-46 1.19864e-45 7.56856e-46 1.49114e-45 5.24017e-46
30.75 8.3308e-46 1.02673e-45 6.45844e-46 1.30482e-45 4.49647e-46
31 7.20803e-46 8.8544e-46 5.48458e-46 1.16296e-45 3.92984e-46
31.25 6.2703e-46 7.7741e-46 4.78285e-46 1.03955e-45 3.38933e-46
31.5 5.56995e-46 6.86373e-46 4.19142e-46 9.49336e-46 2.97683e-46
31.75 5.00838e-46 6.08322e-46 3.73842e-46 8.66855e-46 2.64674e-46
32 4.57109e-46 5.55525e-46 3.41762e-46 7.77821e-46 2.47024e-46
32.25 4.35437e-46 5.1539e-46 3.19813e-46 7.02639e-46 2.28565e-46
32.5 4.0893e-46 5.15143e-46 3.12354e-46 7.63063e-46 2.35552e-46
32.75 3.99461e-46 5.11679e-46 3.07616e-46 8.71417e-46 2.39498e-46
33 4.10715e-46 5.33514e-46 3.22973e-46 8.7529e-46 2.558e-46
33.25 4.62701e-46 6.46625e-46 3.48733e-46 1.08926e-45 2.7655e-46
33.5 5.51354e-46 7.5168e-46 4.20173e-46 1.43223e-45 3.18828e-46
33.75 7.06148e-46 9.20609e-46 4.80427e-46 1.93584e-45 3.84624e-46
34 9.47449e-46 1.29949e-45 5.95894e-46 2.70474e-45 4.62614e-46
34.25 1.41901e-45 2.11787e-45 8.16681e-46 3.9028e-45 5.84701e-46
34.5 2.33404e-45 3.63881e-45 1.22091e-45 5.82579e-45 8.63751e-46
34.75 4.7729e-45 6.86411e-45 2.88567e-45 1.01836e-44 1.70279e-45
35 9.97622e-45 1.41509e-44 6.97722e-45 2.04916e-44 4.24836e-45
35.25 2.57582e-44 3.60348e-44 1.93052e-44 5.16184e-44 1.30969e-44
35.5 8.93591e-44 1.21668e-43 5.99613e-44 2.3805e-43 3.98957e-44
35.75 4.352e-43 7.99546e-43 2.83648e-43 3.3808e-42 1.52161e-43
36 5.17731e-42 9.27632e-42 2.96392e-42 5.03085e-41 1.20251e-42
36.25 1.15543e-42 2.32849e-42 3.11644e-43 1.03854e-41 1.49178e-43
36.5 3.93403e-43 7.85862e-43 2.41216e-43 3.32359e-42 1.33383e-43
36.75 1.80031e-42 4.106e-42 1.05018e-42 1.26283e-41 6.04182e-43
37 6.68256e-44 9.34369e-44 4.60579e-44 1.46428e-43 1.66648e-44
37.25 1.60718e-44 2.46104e-44 1.17327e-44 3.55238e-44 6.35037e-45
37.5 7.74676e-45 1.05558e-44 5.41865e-45 1.61242e-44 3.07828e-45
37.75 4.20116e-45 6.11955e-45 3.32521e-45 8.99515e-45 2.02908e-45
38 2.80263e-45 3.99528e-45 2.18123e-45 5.75932e-45 1.41399e-45
38.25 2.0303e-45 2.81833e-45 1.61095e-45 4.18509e-45 1.06492e-45
38.5 1.63538e-45 2.15652e-45 1.28095e-45 3.1638e-45 9.26859e-46
38.75 1.2862e-45 1.67492e-45 1.09568e-45 2.28197e-45 7.64666e-46
39 1.12816e-45 1.39742e-45 9.83589e-46 1.7415e-45 7.42233e-46
