8 1.07145e-37 1.34307e-37 9.25563e-38 1.80956e-37 6.83813e-38
8.125 7.99341e-38 9.81601e-38 6.8603e-38 1.31849e-37 5.15352e-38
8.25 5.95742e-38 7.23592e-38 5.08649e-38 9.65303e-38 3.92646e-38
8.375 4.4247e-38 5.31246e-38 3.76502e-38 7.07079e-38 2.95344e-38
8.5 3.27301e-38 3.92331e-38 2.79389e-38 5.18318e-38 2.25255e-38
8.625 2.40743e-38 2.87641e-38 2.07467e-38 3.75921e-38 1.70347e-38
8.75 1.78527e-38 2.12956e-38 1.54325e-38 2.67759e-38 1.28249e-38
8.875 1.32749e-38 1.57886e-38 1.14967e-38 1.95362e-38 9.72192e-39
9 9.86082e-39 1.17463e-38 8.61256e-39 1.43688e-38 7.42804e-39
9.125 7.38417e-39 8.72289e-39 6.41552e-39 1.04617e-38 5.64165e-39
9.25 5.60797e-39 6.50418e-39 4.80803e-39 7.61206e-39 4.25693e-39
9.375 4.19798e-39 4.84766e-39 3.66487e-39 5.58896e-39 3.21961e-39
9.5 3.14498e-39 3.63994e-39 2.76849e-39 4.10446e-39 2.42249e-39
9.625 2.3803e-39 2.73061e-39 2.08323e-39 3.06303e-39 1.84603e-39
9.75 1.7886e-39 2.04039e-39 1.56356e-39 2.31943e-39 1.40533e-39
9.875 1.35393e-39 1.52088e-39 1.19185e-39 1.79301e-39 1.06337e-39
10 1.0259e-39 1.15882e-39 9.10053e-40 1.40642e-39 8.0554e-40
10.125 7.76764e-40 8.95703e-40 6.96317e-40 1.07311e-39 6.12849e-40
10.25 5.99576e-40 6.86313e-40 5.34548e-40 8.1759e-40 4.68383e-40
10.375 4.59554e-40 5.26604e-40 4.11118e-40 6.25622e-40 3.58568e-40
10.5 3.55993e-40 4.04983e-40 3.16952e-40 4.81281e-40 2.77656e-40
10.625 2.7565e-40 3.13583e-40 2.45886e-40 3.75085e-40 2.15475e-40
10.75 2.14942e-40 2.4524e-40 1.93404e-40 2.93493e-40 1.68165e-40
10.875 1.68642e-40 1.91673e-40 1.52554e-40 2.3075e-40 1.32019e-40
11 1.33409e-40 1.51895e-40 1.20908e-40 1.83678e-40 1.04288e-40
11.125 1.06153e-40 1.20562e-40 9.57619e-41 1.43902e-40 8.28982e-41
11.25 8.49797e-41 9.6205e-41 7.60212e-41 1.16455e-40 6.52143e-41
11.375 6.82987e-41 7.72676e-41 6.11214e-41 9.53588e-41 5.24311e-41
11.5 5.53578e-41 6.30754e-41 4.96864e-41 7.84756e-41 4.24781e-41
11.625 4.48144e-41 5.18079e-41 4.03291e-41 6.49174e-41 3.45901e-41
11.75 3.6736e-41 4.24891e-41 3.29707e-41 5.39908e-41 2.82074e-41
11.875 3.05865e-41 3.5042e-41 2.7264e-41 4.51535e-41 2.30062e-41
12 2.5313e-41 2.91299e-41 2.27187e-41 3.79801e-41 1.89399e-41
12.125 2.11934e-41 2.45555e-41 1.90196e-41 3.21326e-41 1.57803e-41
12.25 1.80843e-41 2.07622e-41 1.61941e-41 2.73389e-41 1.32761e-41
12.375 1.54618e-41 1.77673e-41 1.38052e-41 2.30489e-41 1.12814e-41
12.5 1.32923e-41 1.53127e-41 1.18863e-41 1.95261e-41 9.68914e-42
12.625 1.16107e-41 1.32621e-41 1.03406e-41 1.66265e-41 8.42165e-42
12.75 1.02415e-41 1.15815e-41 9.05747e-42 1.42282e-41 7.43022e-42
12.875 8.996e-42 1.0239e-41 8.08487e-42 1.24898e-41 6.79818e-42
13 8.11358e-42 9.21481e-42 7.29783e-42 1.12819e-41 6.36495e-42
13.125 7.54372e-42 8.32815e-42 6.79943e-42 1.06837e-41 5.86415e-42
13.25 7.24819e-42 7.95969e-42 6.58245e-42 1.05455e-41 5.5589e-42
13.375 7.05193e-42 8.02142e-42 6.36555e-42 1.1729e-41 5.44714e-42
13.5 7.51211e-42 8.66727e-42 6.49348e-42 1.48665e-41 5.41247e-42
13.625 9.25655e-42 1.14728e-41 7.80606e-42 2.15933e-41 5.79146e-42
13.75 1.68892e-41 2.56437e-41 1.20979e-41 4.47662e-41 9.1788e-42
13.875 8.2702e-41 2.08706e-40 4.61842e-41 6.71512e-40 2.93421e-41
14 1.02794e-40 1.96298e-40 6.44585e-41 5.02263e-40 3.37548e-41
14.125 1.60205e-41 2.51701e-41 1.22386e-41 4.33605e-41 7.56268e-42
14.25 7.50421e-42 1.05788e-41 6.00025e-42 1.95304e-41 3.71527e-42
14.375 5.05402e-42 6.22118e-42 4.12142e-42 1.22012e-41 2.80752e-42
14.5 3.85397e-42 4.56837e-42 3.26332e-42 8.01448e-42 2.47325e-42
14.625 3.18575e-42 3.70902e-42 2.78281e-42 5.83077e-42 2.24271e-42
14.75 2.66055e-42 3.0502e-42 2.36227e-42 4.13239e-42 2.05915e-42
14.875 2.27792e-42 2.59253e-42 2.10017e-42 3.11884e-42 1.85809e-42
15 2.04705e-42 2.32046e-42 1.88389e-42 2.76771e-42 1.64852e-42
15.125 1.85517e-42 2.02364e-42 1.70777e-42 2.47825e-42 1.50483e-42
15.25 1.69808e-42 1.86581e-42 1.55929e-42 2.1917e-42 1.37687e-42
15.375 1.57264e-42 1.74029e-42 1.43898e-42 2.05229e-42 1.27527e-42
15.5 1.45967e-42 1.62188e-42 1.32499e-42 1.9345e-42 1.1744e-42
15.625 1.3539e-42 1.51377e-42 1.23672e-42 1.82683e-42 1.08698e-42
15.75 1.26639e-42 1.4039e-42 1.15631e-42 1.70665e-42 1.01606e-42
15.875 1.19035e-42 1.32327e-42 1.09056e-42 1.59498e-42 9.52848e-43
16 1.12216e-42 1.25309e-42 1.0217e-42 1.49144e-42 8.91167e-43
16.125 1.05913e-42 1.18022e-42 9.59587e-43 1.39803e-42 8.37535e-43
16.25 9.99887e-43 1.11272e-42 9.01512e-43 1.32144e-42 7.83406e-43
16.375 9.44301e-43 1.04881e-42 8.48128e-43 1.24752e-42 7.31492e-43
16.5 8.90043e-43 9.88086e-43 7.99328e-43 1.1761e-42 6.80473e-43
16.625 8.39717e-43 9.3082e-43 7.51328e-43 1.11319e-42 6.41754e-43
16.75 7.88464e-43 8.74648e-43 7.08443e-43 1.04901e-42 6.02241e-43
16.875 7.43061e-43 8.25216e-43 6.68399e-43 9.93716e-43 5.69281e-43
17 7.02086e-43 7.7817e-43 6.30863e-43 9.4107e-43 5.38279e-43
17.125 6.60719e-43 7.33377e-43 5.95852e-43 8.90967e-43 5.0911e-43
17.25 6.23166e-43 6.91089e-43 5.63752e-43 8.43304e-43 4.81659e-43
17.375 5.8901e-43 6.52073e-43 5.34601e-43 7.97869e-43 4.55818e-43
17.5 5.55975e-43 6.18117e-43 5.05183e-43 7.54168e-43 4.31485e-43
17.625 5.24786e-43 5.83865e-43 4.76104e-43 7.12742e-43 4.08566e-43
17.75 4.95491e-43 5.51467e-43 4.48784e-43 6.73461e-43 3.86972e-43
17.875 4.68302e-43 5.20382e-43 4.23114e-43 6.33653e-43 3.67074e-43
18 4.4284e-43 4.90367e-43 3.99061e-43 6.00702e-43 3.48415e-43
18.125 4.188e-43 4.62163e-43 3.78641e-43 5.67707e-43 3.30827e-43
18.25 3.96101e-43 4.35815e-43 3.6035e-43 5.36154e-43 3.1424e-43
18.375 3.74668e-43 4.11178e-43 3.42376e-43 5.0628e-43 2.98416e-43
18.5 3.54429e-43 3.87949e-43 3.24088e-43 4.78017e-43 2.82597e-43
18.625 3.35317e-43 3.66634e-43 3.06864e-43 4.51283e-43 2.67693e-43
18.75 3.17588e-43 3.46535e-43 2.89566e-43 4.26003e-43 2.53646e-43
18.875 3.00223e-43 3.28454e-43 2.73182e-43 4.02102e-43 2.40489e-43
19 2.84126e-43 3.11588e-43 2.57789e-43 3.7951e-43 2.29908e-43
19.125 2.68716e-43 2.95572e-43 2.43475e-43 3.5816e-43 2.17774e-43
19.25 2.54525e-43 2.80002e-43 2.30928e-43 3.37988e-43 2.05805e-43
19.375 2.41083e-43 2.63949e-43 2.19732e-43 3.18933e-43 1.97144e-43
19.5 2.28543e-43 2.48904e-43 2.07974e-43 3.00935e-43 1.87818e-43
19.625 2.16625e-43 2.35286e-43 1.97368e-43 2.8394e-43 1.78445e-43
19.75 2.05118e-43 2.22768e-43 1.8677e-43 2.67895e-43 1.69586e-43
19.875 1.93917e-43 2.10923e-43 1.77403e-43 2.52748e-43 1.6121e-43
20 1.83728e-43 1.99622e-43 1.68766e-43 2.38451e-43 1.53288e-43
20.125 1.74097e-43 1.88822e-43 1.60257e-43 2.2496e-43 1.45794e-43
20.25 1.65868e-43 1.7844e-43 1.52029e-43 2.1223e-43 1.38713e-43
20.375 1.57101e-43 1.68504e-43 1.44697e-43 2.0022e-43 1.32691e-43
20.5 1.48291e-43 1.5951e-43 1.3691e-43 1.8889e-43 1.26142e-43
20.625 1.39998e-43 1.51547e-43 1.30407e-43 1.78204e-43 1.19626e-43
20.75 1.32583e-43 1.4372e-43 1.24107e-43 1.68058e-43 1.13925e-43
20.875 1.26053e-43 1.36061e-43 1.18215e-43 1.58434e-43 1.08387e-43
21 1.18922e-43 1.29244e-43 1.12474e-43 1.49359e-43 1.03312e-43
21.125 1.12637e-43 1.22475e-43 1.06654e-43 1.40805e-43 9.83065e-44
21.25 1.06859e-43 1.15653e-43 1.0131e-43 1.32742e-43 9.34616e-44
21.375 1.01664e-43 1.09674e-43 9.68806e-44 1.25143e-43 8.86292e-44
21.5 9.68126e-44 1.04007e-43 9.19763e-44 1.17982e-43 8.38062e-44
21.625 9.22103e-44 9.86501e-44 8.75526e-44 1.11235e-43 7.92587e-44
21.75 8.76883e-44 9.32913e-44 8.30934e-44 1.05485e-43 7.53864e-44
21.875 8.31585e-44 8.83554e-44 7.84409e-44 9.9906e-44 7.19109e-44
22 7.90437e-44 8.3871e-44 7.44086e-44 9.49698e-44 6.86167e-44
22.125 7.50877e-44 7.95254e-44 7.05793e-44 9.17306e-44 6.53406e-44
22.25 7.12674e-44 7.59738e-44 6.67671e-44 8.81133e-44 6.21304e-44
22.375 6.76799e-44 7.20612e-44 6.36096e-44 8.3151e-44 5.87977e-44
22.5 6.44625e-44 6.83682e-44 6.07382e-44 7.84079e-44 5.56546e-44
22.625 6.11803e-44 6.51671e-44 5.76524e-44 7.39433e-44 5.26505e-44
22.75 5.80362e-44 6.20771e-44 5.46152e-44 6.97411e-44 4.98544e-44
22.875 5.53209e-44 5.90656e-44 5.18436e-44 6.57859e-44 4.72432e-44
23 5.27581e-44 5.65233e-44 4.93583e-44 6.20634e-44 4.47484e-44
23.125 5.02609e-44 5.40458e-44 4.69606e-44 5.95495e-44 4.23948e-44
23.25 4.77847e-44 5.15977e-44 4.4573e-44 5.70923e-44 4.01653e-44
23.375 4.53951e-44 4.88242e-44 4.22347e-44 5.39993e-44 3.80998e-44
23.5 4.33172e-44 4.63756e-44 3.99853e-44 5.14749e-44 3.61208e-44
23.625 4.13259e-44 4.39859e-44 3.81635e-44 4.91266e-44 3.42531e-44
23.75 3.94417e-44 4.17987e-44 3.63227e-44 4.70143e-44 3.24958e-44
23.875 3.75059e-44 3.9995e-44 3.46115e-44 4.5004e-44 3.08407e-44
24 3.5706e-44 3.81904e-44 3.30649e-44 4.30849e-44 2.9291e-44
24.125 3.40368e-44 3.63721e-44 3.14453e-44 4.07389e-44 2.78887e-44
24.25 3.23201e-44 3.48133e-44 2.97498e-44 3.8511e-44 2.64899e-44
